-48.438,-48.438,-0.49511
-48.438,-46.875,-0.46218
-48.438,-45.313,-0.33229
-48.438,-43.75,-0.19876
-48.438,-42.188,-0.1673
-48.438,-40.625,-0.12377
-48.438,-39.063,-0.081196
-48.438,-37.5,-0.037454
-48.438,-35.938,-0.13869
-48.438,-34.375,-0.17538
-48.438,-32.813,-0.1626
-48.438,-31.25,-0.16707
-48.438,-29.688,-0.17011
-48.438,-28.125,-0.19938
-48.438,-26.563,-0.13127
-48.438,-25,-0.093173
-48.438,-23.438,-0.081544
-48.438,-21.875,-0.070524
-48.438,-20.313,-0.054582
-48.438,-18.75,-0.04936
-48.438,-17.188,-0.057072
-48.438,-15.625,0.072065
-48.438,-14.063,0.059537
-48.438,-12.5,0.1483
-48.438,-10.938,0.24795
-48.438,-9.375,0.21248
-48.438,-7.8125,0.19937
-48.438,-6.25,0.29179
-48.438,-4.6875,0.34117
-48.438,-3.125,0.44744
-48.438,-1.5625,0.42442
-48.438,0,0.3535
-48.438,1.5625,0.19738
-48.438,3.125,0.054091
-48.438,4.6875,0.11488
-48.438,6.25,0.074876
-48.438,7.8125,-0.13472
-48.438,9.375,-0.3321
-48.438,10.938,-0.44702
-48.438,12.5,-0.33071
-48.438,14.063,-0.23306
-48.438,15.625,-0.23995
-48.438,17.188,-0.16007
-48.438,18.75,-0.054851
-48.438,20.313,-0.010328
-48.438,21.875,-0.16499
-48.438,23.438,-0.16144
-48.438,25,-0.084689
-48.438,26.563,-0.14251
-48.438,28.125,-0.23264
-48.438,29.688,-0.36076
-48.438,31.25,-0.24509
-48.438,32.813,-0.21482
-48.438,34.375,-0.24899
-48.438,35.938,-0.32963
-48.438,37.5,-0.3263
-48.438,39.063,-0.50582
-48.438,40.625,-0.46135
-48.438,42.188,-0.43752
-48.438,43.75,-0.37848
-48.438,45.313,-0.19065
-48.438,46.875,-0.2939
-48.438,48.438,-0.37751
-48.438,50,-0.48866
-46.875,-48.438,-0.61092
-46.875,-46.875,-0.54816
-46.875,-45.313,-0.49372
-46.875,-43.75,-0.32353
-46.875,-42.188,-0.2232
-46.875,-40.625,-0.028853
-46.875,-39.063,0.069946
-46.875,-37.5,0.01421
-46.875,-35.938,0.065904
-46.875,-34.375,0.055295
-46.875,-32.813,0.10678
-46.875,-31.25,0.18604
-46.875,-29.688,0.18398
-46.875,-28.125,0.14533
-46.875,-26.563,0.23336
-46.875,-25,0.25403
-46.875,-23.438,0.26756
-46.875,-21.875,0.25075
-46.875,-20.313,0.20949
-46.875,-18.75,0.11318
-46.875,-17.188,0.069538
-46.875,-15.625,0.14299
-46.875,-14.063,0.27732
-46.875,-12.5,0.27467
-46.875,-10.938,0.42745
-46.875,-9.375,0.42354
-46.875,-7.8125,0.35489
-46.875,-6.25,0.34973
-46.875,-4.6875,0.28672
-46.875,-3.125,0.32652
-46.875,-1.5625,0.26546
-46.875,0,0.16413
-46.875,1.5625,0.063281
-46.875,3.125,0.027065
-46.875,4.6875,-0.0204
-46.875,6.25,0.031163
-46.875,7.8125,0.040641
-46.875,9.375,-0.21811
-46.875,10.938,-0.39834
-46.875,12.5,-0.34197
-46.875,14.063,-0.2274
-46.875,15.625,-0.084156
-46.875,17.188,0.026883
-46.875,18.75,0.0739
-46.875,20.313,0.082042
-46.875,21.875,-0.054218
-46.875,23.438,-0.095261
-46.875,25,-0.1624
-46.875,26.563,-0.24174
-46.875,28.125,-0.33719
-46.875,29.688,-0.46607
-46.875,31.25,-0.46655
-46.875,32.813,-0.37305
-46.875,34.375,-0.41536
-46.875,35.938,-0.49246
-46.875,37.5,-0.47646
-46.875,39.063,-0.50334
-46.875,40.625,-0.59285
-46.875,42.188,-0.67979
-46.875,43.75,-0.55432
-46.875,45.313,-0.42567
-46.875,46.875,-0.51984
-46.875,48.438,-0.49856
-46.875,50,-0.55728
-45.313,-48.438,-0.66267
-45.313,-46.875,-0.55365
-45.313,-45.313,-0.40091
-45.313,-43.75,-0.26152
-45.313,-42.188,-0.18377
-45.313,-40.625,-0.14561
-45.313,-39.063,0.032608
-45.313,-37.5,0.14995
-45.313,-35.938,0.20087
-45.313,-34.375,0.26892
-45.313,-32.813,0.40305
-45.313,-31.25,0.41026
-45.313,-29.688,0.4204
-45.313,-28.125,0.50898
-45.313,-26.563,0.6406
-45.313,-25,0.61099
-45.313,-23.438,0.47225
-45.313,-21.875,0.27502
-45.313,-20.313,0.2269
-45.313,-18.75,0.14299
-45.313,-17.188,0.134
-45.313,-15.625,0.080483
-45.313,-14.063,0.1062
-45.313,-12.5,0.16827
-45.313,-10.938,0.31848
-45.313,-9.375,0.2735
-45.313,-7.8125,0.33904
-45.313,-6.25,0.34014
-45.313,-4.6875,0.24026
-45.313,-3.125,0.12988
-45.313,-1.5625,0.0086577
-45.313,0,-0.037693
-45.313,1.5625,-0.091807
-45.313,3.125,-0.060279
-45.313,4.6875,0.010973
-45.313,6.25,0.027448
-45.313,7.8125,0.0086848
-45.313,9.375,-0.052783
-45.313,10.938,-0.055972
-45.313,12.5,-0.12436
-45.313,14.063,-0.13555
-45.313,15.625,-0.026059
-45.313,17.188,0.050123
-45.313,18.75,0.18764
-45.313,20.313,0.10094
-45.313,21.875,-0.1388
-45.313,23.438,-0.1905
-45.313,25,-0.1195
-45.313,26.563,-0.27386
-45.313,28.125,-0.49688
-45.313,29.688,-0.44998
-45.313,31.25,-0.5035
-45.313,32.813,-0.46151
-45.313,34.375,-0.55721
-45.313,35.938,-0.5636
-45.313,37.5,-0.55932
-45.313,39.063,-0.5794
-45.313,40.625,-0.66604
-45.313,42.188,-0.71138
-45.313,43.75,-0.6336
-45.313,45.313,-0.62337
-45.313,46.875,-0.65318
-45.313,48.438,-0.65952
-45.313,50,-0.67689
-43.75,-48.438,-0.62663
-43.75,-46.875,-0.47689
-43.75,-45.313,-0.27305
-43.75,-43.75,-0.33558
-43.75,-42.188,-0.33153
-43.75,-40.625,-0.27184
-43.75,-39.063,-0.15152
-43.75,-37.5,0.10813
-43.75,-35.938,0.27044
-43.75,-34.375,0.50513
-43.75,-32.813,0.57916
-43.75,-31.25,0.6115
-43.75,-29.688,0.57035
-43.75,-28.125,0.68721
-43.75,-26.563,0.6917
-43.75,-25,0.60274
-43.75,-23.438,0.3762
-43.75,-21.875,0.1969
-43.75,-20.313,0.14024
-43.75,-18.75,0.089873
-43.75,-17.188,0.087983
-43.75,-15.625,-0.020284
-43.75,-14.063,-0.067838
-43.75,-12.5,0.018294
-43.75,-10.938,0.091499
-43.75,-9.375,0.0063618
-43.75,-7.8125,0.040102
-43.75,-6.25,0.11202
-43.75,-4.6875,0.039024
-43.75,-3.125,0.076521
-43.75,-1.5625,0.037407
-43.75,0,0.031927
-43.75,1.5625,0.064671
-43.75,3.125,0.09448
-43.75,4.6875,0.12743
-43.75,6.25,0.15131
-43.75,7.8125,0.16753
-43.75,9.375,0.27664
-43.75,10.938,0.28738
-43.75,12.5,0.24936
-43.75,14.063,-0.033503
-43.75,15.625,-0.10932
-43.75,17.188,0.060241
-43.75,18.75,0.061211
-43.75,20.313,-0.047312
-43.75,21.875,-0.10022
-43.75,23.438,-0.048985
-43.75,25,-0.071668
-43.75,26.563,-0.11166
-43.75,28.125,-0.074773
-43.75,29.688,-0.10139
-43.75,31.25,-0.28654
-43.75,32.813,-0.36191
-43.75,34.375,-0.48567
-43.75,35.938,-0.61087
-43.75,37.5,-0.53708
-43.75,39.063,-0.51781
-43.75,40.625,-0.55451
-43.75,42.188,-0.40747
-43.75,43.75,-0.4374
-43.75,45.313,-0.53448
-43.75,46.875,-0.76854
-43.75,48.438,-0.84709
-43.75,50,-0.77783
-42.188,-48.438,-0.49389
-42.188,-46.875,-0.36302
-42.188,-45.313,-0.17988
-42.188,-43.75,-0.22942
-42.188,-42.188,-0.22635
-42.188,-40.625,-0.27711
-42.188,-39.063,-0.0076254
-42.188,-37.5,0.13964
-42.188,-35.938,0.20234
-42.188,-34.375,0.3988
-42.188,-32.813,0.44979
-42.188,-31.25,0.47085
-42.188,-29.688,0.54058
-42.188,-28.125,0.56519
-42.188,-26.563,0.52068
-42.188,-25,0.42032
-42.188,-23.438,0.24765
-42.188,-21.875,0.1329
-42.188,-20.313,-0.023851
-42.188,-18.75,-0.056038
-42.188,-17.188,-0.058064
-42.188,-15.625,-0.046749
-42.188,-14.063,-0.088265
-42.188,-12.5,-0.087513
-42.188,-10.938,-0.041196
-42.188,-9.375,-0.11334
-42.188,-7.8125,-0.019839
-42.188,-6.25,0.11483
-42.188,-4.6875,0.0083709
-42.188,-3.125,0.078189
-42.188,-1.5625,0.12126
-42.188,0,0.11088
-42.188,1.5625,0.13813
-42.188,3.125,0.20764
-42.188,4.6875,0.31406
-42.188,6.25,0.31205
-42.188,7.8125,0.36471
-42.188,9.375,0.42622
-42.188,10.938,0.4516
-42.188,12.5,0.39765
-42.188,14.063,0.16614
-42.188,15.625,0.046259
-42.188,17.188,0.0021216
-42.188,18.75,-0.071318
-42.188,20.313,-0.12627
-42.188,21.875,-0.010679
-42.188,23.438,-0.01413
-42.188,25,0.00031853
-42.188,26.563,0.095639
-42.188,28.125,0.20005
-42.188,29.688,-0.043611
-42.188,31.25,-0.23726
-42.188,32.813,-0.33056
-42.188,34.375,-0.39379
-42.188,35.938,-0.46125
-42.188,37.5,-0.52023
-42.188,39.063,-0.55724
-42.188,40.625,-0.46808
-42.188,42.188,-0.40802
-42.188,43.75,-0.38142
-42.188,45.313,-0.36784
-42.188,46.875,-0.46663
-42.188,48.438,-0.65249
-42.188,50,-0.63312
-40.625,-48.438,-0.27565
-40.625,-46.875,-0.25822
-40.625,-45.313,-0.20786
-40.625,-43.75,-0.16514
-40.625,-42.188,-0.18461
-40.625,-40.625,-0.1458
-40.625,-39.063,-0.033297
-40.625,-37.5,0.15987
-40.625,-35.938,0.22566
-40.625,-34.375,0.32152
-40.625,-32.813,0.26795
-40.625,-31.25,0.16239
-40.625,-29.688,0.18802
-40.625,-28.125,0.20818
-40.625,-26.563,0.29328
-40.625,-25,0.18222
-40.625,-23.438,0.0040296
-40.625,-21.875,-0.15183
-40.625,-20.313,-0.2189
-40.625,-18.75,-0.29631
-40.625,-17.188,-0.33088
-40.625,-15.625,-0.25229
-40.625,-14.063,-0.17545
-40.625,-12.5,-0.15456
-40.625,-10.938,-0.21126
-40.625,-9.375,-0.16409
-40.625,-7.8125,0.065167
-40.625,-6.25,0.057438
-40.625,-4.6875,0.050903
-40.625,-3.125,0.079133
-40.625,-1.5625,0.17051
-40.625,0,0.19363
-40.625,1.5625,0.2279
-40.625,3.125,0.32732
-40.625,4.6875,0.28409
-40.625,6.25,0.37056
-40.625,7.8125,0.51076
-40.625,9.375,0.60479
-40.625,10.938,0.56856
-40.625,12.5,0.44054
-40.625,14.063,0.24607
-40.625,15.625,0.09558
-40.625,17.188,0.044857
-40.625,18.75,0.10073
-40.625,20.313,0.021443
-40.625,21.875,-0.014707
-40.625,23.438,0.032916
-40.625,25,0.067809
-40.625,26.563,-0.038611
-40.625,28.125,-0.19289
-40.625,29.688,-0.27364
-40.625,31.25,-0.32982
-40.625,32.813,-0.26551
-40.625,34.375,-0.24488
-40.625,35.938,-0.25618
-40.625,37.5,-0.35971
-40.625,39.063,-0.40644
-40.625,40.625,-0.38947
-40.625,42.188,-0.34094
-40.625,43.75,-0.42055
-40.625,45.313,-0.40066
-40.625,46.875,-0.20154
-40.625,48.438,-0.26562
-40.625,50,-0.30341
-39.063,-48.438,-0.30924
-39.063,-46.875,-0.28154
-39.063,-45.313,-0.22953
-39.063,-43.75,-0.16985
-39.063,-42.188,-0.14796
-39.063,-40.625,-0.010694
-39.063,-39.063,0.089449
-39.063,-37.5,0.1204
-39.063,-35.938,0.15986
-39.063,-34.375,0.1606
-39.063,-32.813,-0.032228
-39.063,-31.25,-0.18077
-39.063,-29.688,-0.1903
-39.063,-28.125,-0.15964
-39.063,-26.563,-0.0081078
-39.063,-25,-0.10513
-39.063,-23.438,-0.3061
-39.063,-21.875,-0.34244
-39.063,-20.313,-0.41612
-39.063,-18.75,-0.4668
-39.063,-17.188,-0.45342
-39.063,-15.625,-0.39214
-39.063,-14.063,-0.27431
-39.063,-12.5,-0.26146
-39.063,-10.938,-0.2491
-39.063,-9.375,-0.19728
-39.063,-7.8125,0.0018976
-39.063,-6.25,0.14872
-39.063,-4.6875,0.19999
-39.063,-3.125,0.24951
-39.063,-1.5625,0.37473
-39.063,0,0.39303
-39.063,1.5625,0.39487
-39.063,3.125,0.44429
-39.063,4.6875,0.40734
-39.063,6.25,0.57673
-39.063,7.8125,0.65228
-39.063,9.375,0.66621
-39.063,10.938,0.54403
-39.063,12.5,0.35715
-39.063,14.063,0.207
-39.063,15.625,0.12071
-39.063,17.188,0.092085
-39.063,18.75,0.092091
-39.063,20.313,-0.018405
-39.063,21.875,2.2124e-05
-39.063,23.438,-0.026021
-39.063,25,-0.1775
-39.063,26.563,-0.27479
-39.063,28.125,-0.28051
-39.063,29.688,-0.28821
-39.063,31.25,-0.27036
