-48.438,-48.438,0.042122
-48.438,-46.875,-0.0050964
-48.438,-45.313,0.024475
-48.438,-43.75,0.091989
-48.438,-42.188,0.15925
-48.438,-40.625,0.2198
-48.438,-39.063,0.20503
-48.438,-37.5,0.23139
-48.438,-35.938,0.16798
-48.438,-34.375,0.066774
-48.438,-32.813,-0.023484
-48.438,-31.25,-0.017603
-48.438,-29.688,-0.017298
-48.438,-28.125,0.032072
-48.438,-26.563,-0.0069398
-48.438,-25,-0.062709
-48.438,-23.438,-0.1648
-48.438,-21.875,-0.16611
-48.438,-20.313,-0.039344
-48.438,-18.75,-0.054256
-48.438,-17.188,-0.12243
-48.438,-15.625,-0.10733
-48.438,-14.063,-0.0086312
-48.438,-12.5,0.048854
-48.438,-10.938,0.10621
-48.438,-9.375,0.14161
-48.438,-7.8125,0.096445
-48.438,-6.25,0.085287
-48.438,-4.6875,0.13812
-48.438,-3.125,0.069217
-48.438,-1.5625,0.065285
-48.438,0,0.10123
-48.438,1.5625,0.060908
-48.438,3.125,-0.033491
-48.438,4.6875,-0.10388
-48.438,6.25,-0.17158
-48.438,7.8125,-0.22433
-48.438,9.375,-0.12543
-48.438,10.938,0.012354
-48.438,12.5,0.027364
-48.438,14.063,0.11197
-48.438,15.625,0.13832
-48.438,17.188,0.15502
-48.438,18.75,0.046462
-48.438,20.313,-0.028657
-48.438,21.875,-0.15163
-48.438,23.438,-0.14047
-48.438,25,-0.065513
-48.438,26.563,-0.045607
-48.438,28.125,-0.091755
-48.438,29.688,-0.09005
-48.438,31.25,-0.046557
-48.438,32.813,-0.01099
-48.438,34.375,0.12459
-48.438,35.938,0.2109
-48.438,37.5,0.35152
-48.438,39.063,0.3286
-48.438,40.625,0.17015
-48.438,42.188,0.15514
-48.438,43.75,0.25553
-48.438,45.313,0.29975
-48.438,46.875,0.20799
-48.438,48.438,0.10478
-48.438,50,0.060282
-46.875,-48.438,0.074893
-46.875,-46.875,0.033968
-46.875,-45.313,0.043924
-46.875,-43.75,0.11022
-46.875,-42.188,0.040792
-46.875,-40.625,0.015477
-46.875,-39.063,0.0092987
-46.875,-37.5,0.031564
-46.875,-35.938,0.040665
-46.875,-34.375,0.033878
-46.875,-32.813,-0.048593
-46.875,-31.25,-0.075039
-46.875,-29.688,-0.053773
-46.875,-28.125,-0.064032
-46.875,-26.563,-0.097456
-46.875,-25,-0.14621
-46.875,-23.438,-0.09193
-46.875,-21.875,-0.050519
-46.875,-20.313,-0.017586
-46.875,-18.75,-0.078217
-46.875,-17.188,-0.10531
-46.875,-15.625,-0.039516
-46.875,-14.063,0.086477
-46.875,-12.5,0.22724
-46.875,-10.938,0.24241
-46.875,-9.375,0.16798
-46.875,-7.8125,0.16178
-46.875,-6.25,0.15623
-46.875,-4.6875,0.19128
-46.875,-3.125,0.23833
-46.875,-1.5625,0.33451
-46.875,0,0.35062
-46.875,1.5625,0.23064
-46.875,3.125,0.063202
-46.875,4.6875,0.0076756
-46.875,6.25,0.057427
-46.875,7.8125,0.089094
-46.875,9.375,0.20988
-46.875,10.938,0.22947
-46.875,12.5,0.18249
-46.875,14.063,0.15668
-46.875,15.625,0.17242
-46.875,17.188,0.18745
-46.875,18.75,0.16074
-46.875,20.313,0.029034
-46.875,21.875,-0.041858
-46.875,23.438,-0.025438
-46.875,25,0.014739
-46.875,26.563,0.011479
