-48.438,-48.438,0.18213
-48.438,-46.875,0.23112
-48.438,-45.313,0.36532
-48.438,-43.75,0.34685
-48.438,-42.188,0.33165
-48.438,-40.625,0.32068
-48.438,-39.063,0.33022
-48.438,-37.5,0.3224
-48.438,-35.938,0.32866
-48.438,-34.375,0.251
-48.438,-32.813,0.19919
-48.438,-31.25,0.14635
-48.438,-29.688,0.22471
-48.438,-28.125,0.33425
-48.438,-26.563,0.4034
-48.438,-25,0.32022
-48.438,-23.438,0.2375
-48.438,-21.875,0.050786
-48.438,-20.313,-0.038444
-48.438,-18.75,-0.013871
-48.438,-17.188,-0.090878
-48.438,-15.625,-0.15555
-48.438,-14.063,-0.32093
-48.438,-12.5,-0.3352
-48.438,-10.938,-0.39966
-48.438,-9.375,-0.43834
-48.438,-7.8125,-0.43619
-48.438,-6.25,-0.37239
-48.438,-4.6875,-0.38834
-48.438,-3.125,-0.38974
-48.438,-1.5625,-0.34721
-48.438,0,-0.20229
-48.438,1.5625,0.011754
-48.438,3.125,0.18632
-48.438,4.6875,0.21984
-48.438,6.25,0.23863
-48.438,7.8125,0.26315
-48.438,9.375,0.28858
-48.438,10.938,0.25733
-48.438,12.5,0.294
-48.438,14.063,0.24853
-48.438,15.625,0.14031
-48.438,17.188,0.1368
-48.438,18.75,0.14655
-48.438,20.313,0.1542
-48.438,21.875,0.14603
-48.438,23.438,0.13638
-48.438,25,0.024908
-48.438,26.563,-0.061372
-48.438,28.125,-0.0053128
-48.438,29.688,-0.047766
-48.438,31.25,-0.02283
-48.438,32.813,0.058395
-48.438,34.375,0.13396
-48.438,35.938,0.18518
-48.438,37.5,0.10147
-48.438,39.063,0.11497
-48.438,40.625,0.15679
-48.438,42.188,0.14216
-48.438,43.75,0.19654
-48.438,45.313,0.40085
-48.438,46.875,0.4759
-48.438,48.438,0.30667
-48.438,50,0.25059
-46.875,-48.438,0.42733
-46.875,-46.875,0.35237
-46.875,-45.313,0.3668
-46.875,-43.75,0.42317
-46.875,-42.188,0.37247
-46.875,-40.625,0.34269
-46.875,-39.063,0.39399
-46.875,-37.5,0.34906
-46.875,-35.938,0.27784
-46.875,-34.375,0.26914
-46.875,-32.813,0.23298
-46.875,-31.25,0.18497
-46.875,-29.688,0.23276
-46.875,-28.125,0.32881
-46.875,-26.563,0.25454
-46.875,-25,-0.041111
-46.875,-23.438,-0.11034
-46.875,-21.875,-0.17779
-46.875,-20.313,-0.262
-46.875,-18.75,-0.26642
-46.875,-17.188,-0.42302
-46.875,-15.625,-0.45353
-46.875,-14.063,-0.45299
-46.875,-12.5,-0.4435
-46.875,-10.938,-0.4811
-46.875,-9.375,-0.49351
-46.875,-7.8125,-0.4535
-46.875,-6.25,-0.45912
-46.875,-4.6875,-0.57205
-46.875,-3.125,-0.52724
-46.875,-1.5625,-0.33489
-46.875,0,-0.10945
-46.875,1.5625,0.13166
-46.875,3.125,0.098067
-46.875,4.6875,0.21183
-46.875,6.25,0.24867
-46.875,7.8125,0.23121
-46.875,9.375,0.33592
-46.875,10.938,0.30033
-46.875,12.5,0.30308
-46.875,14.063,0.25053
-46.875,15.625,0.19541
-46.875,17.188,0.14593
-46.875,18.75,0.13531
-46.875,20.313,0.19304
-46.875,21.875,0.15903
-46.875,23.438,0.073453
-46.875,25,0.013064
-46.875,26.563,-0.026227
-46.875,28.125,-0.093347
-46.875,29.688,-0.11777
-46.875,31.25,-0.089479
-46.875,32.813,-0.023636
-46.875,34.375,-0.07092
-46.875,35.938,-0.066693
-46.875,37.5,-0.051972
-46.875,39.063,-0.03052
-46.875,40.625,0.025816
-46.875,42.188,0.11543
-46.875,43.75,0.10738
-46.875,45.313,0.15334
-46.875,46.875,0.31184
-46.875,48.438,0.3567
-46.875,50,0.40065
-45.313,-48.438,0.44155
-45.313,-46.875,0.36432
-45.313,-45.313,0.32299
-45.313,-43.75,0.2651
-45.313,-42.188,0.20015
-45.313,-40.625,0.21414
-45.313,-39.063,0.26985
-45.313,-37.5,0.21099
-45.313,-35.938,0.20471
-45.313,-34.375,0.22391
-45.313,-32.813,0.2198
-45.313,-31.25,0.21316
-45.313,-29.688,0.2286
-45.313,-28.125,0.11674
-45.313,-26.563,-0.07346
-45.313,-25,-0.25336
-45.313,-23.438,-0.331
-45.313,-21.875,-0.37968
-45.313,-20.313,-0.39477
-45.313,-18.75,-0.49582
-45.313,-17.188,-0.6072
-45.313,-15.625,-0.53368
-45.313,-14.063,-0.44826
-45.313,-12.5,-0.49051
-45.313,-10.938,-0.49115
-45.313,-9.375,-0.43053
-45.313,-7.8125,-0.4369
-45.313,-6.25,-0.49094
-45.313,-4.6875,-0.57618
-45.313,-3.125,-0.42606
-45.313,-1.5625,-0.23109
-45.313,0,-0.048359
-45.313,1.5625,0.088317
-45.313,3.125,0.12938
-45.313,4.6875,0.13873
-45.313,6.25,0.17228
-45.313,7.8125,0.24135
-45.313,9.375,0.32176
-45.313,10.938,0.34355
-45.313,12.5,0.27053
-45.313,14.063,0.14121
-45.313,15.625,0.15789
-45.313,17.188,0.14865
-45.313,18.75,0.25029
-45.313,20.313,0.31898
-45.313,21.875,0.3049
-45.313,23.438,0.29323
-45.313,25,0.22094
-45.313,26.563,0.048871
-45.313,28.125,-0.0032568
-45.313,29.688,-0.084652
-45.313,31.25,-0.1486
-45.313,32.813,-0.16143
-45.313,34.375,-0.15949
-45.313,35.938,-0.14036
-45.313,37.5,-0.14951
-45.313,39.063,-0.03159
-45.313,40.625,-0.044496
-45.313,42.188,-0.0074482
-45.313,43.75,0.037012
-45.313,45.313,0.079789
-45.313,46.875,0.20404
-45.313,48.438,0.34284
-45.313,50,0.43478
-43.75,-48.438,0.32219
-43.75,-46.875,0.30773
-43.75,-45.313,0.3017
-43.75,-43.75,0.17316
-43.75,-42.188,0.11834
-43.75,-40.625,0.068725
-43.75,-39.063,0.059562
-43.75,-37.5,-0.016932
-43.75,-35.938,-0.025358
-43.75,-34.375,-0.009252
-43.75,-32.813,-0.026758
-43.75,-31.25,0.068979
-43.75,-29.688,0.045273
-43.75,-28.125,-0.14671
-43.75,-26.563,-0.32488
-43.75,-25,-0.45891
-43.75,-23.438,-0.49045
-43.75,-21.875,-0.47191
-43.75,-20.313,-0.48943
-43.75,-18.75,-0.52523
-43.75,-17.188,-0.63506
-43.75,-15.625,-0.67753
-43.75,-14.063,-0.5086
-43.75,-12.5,-0.4987
-43.75,-10.938,-0.40778
-43.75,-9.375,-0.31427
-43.75,-7.8125,-0.4366
-43.75,-6.25,-0.46488
-43.75,-4.6875,-0.36059
-43.75,-3.125,-0.14616
-43.75,-1.5625,0.032999
-43.75,0,0.101
-43.75,1.5625,0.10623
-43.75,3.125,0.08112
-43.75,4.6875,0.17832
-43.75,6.25,0.2566
-43.75,7.8125,0.25832
-43.75,9.375,0.13791
-43.75,10.938,0.13287
-43.75,12.5,0.13879
-43.75,14.063,0.097682
