31.25,6.25,-1.711*10^-5
32.813,6.25,0.00082255
34.375,6.25,8.8079*10^-5
35.938,6.25,-0.00020114
37.5,6.25,-0.00082199
39.063,6.25,8.6435*10^-5
40.625,6.25,-0.0015257
42.188,6.25,-0.001699
43.75,6.25,-0.00025629
45.313,6.25,0.0025408
46.875,6.25,-1.3824*10^-5
48.438,6.25,-0.0017182
50,6.25,0.0015856
51.563,6.25,0.0011246
53.125,6.25,0.00018591
54.688,6.25,0
56.25,6.25,0
57.813,6.25,0.0012662
59.375,6.25,0.00080409
60.938,6.25,-0.001126
62.5,6.25,0.00064248
64.063,6.25,0.00088407
65.625,6.25,0.0026093
67.188,6.25,0.0016943
68.75,6.25,0.0013095
70.313,6.25,-0.00094736
71.875,6.25,0.0010244
73.438,6.25,0.0004378
75,6.25,-0.00038365
76.563,6.25,-0.0009568
78.125,6.25,-0.0010204
79.688,6.25,-0.00059366
81.25,6.25,8.2355*10^-5
82.813,6.25,-6.4316*10^-5
84.375,6.25,0.00046534
85.938,6.25,-0.0013418
87.5,6.25,-0.00052107
89.063,6.25,0.00029045
90.625,6.25,-0.00034111
92.188,6.25,0.0016392
93.75,6.25,-0.00023393
95.313,6.25,-0.00085997
96.875,6.25,-0.00036514
98.438,6.25,0.0013276
100,6.25,0.00088313
1.5625,7.8125,-0.00018401
3.125,7.8125,4.6235*10^-5
4.6875,7.8125,-0.00022623
6.25,7.8125,-0.00021636
7.8125,7.8125,0.00098737
9.375,7.8125,0.00098719
10.938,7.8125,-0.0014791
12.5,7.8125,0.00075044
14.063,7.8125,-0.001484
15.625,7.8125,0.0017229
17.188,7.8125,0.00046603
18.75,7.8125,-1.6424*10^-5
20.313,7.8125,0.00060564
21.875,7.8125,-0.00019667
23.438,7.8125,4.0736*10^-5
25,7.8125,0.00067845
26.563,7.8125,0.00046444
28.125,7.8125,-0.0011463
29.688,7.8125,0.00062555
31.25,7.8125,-1.711*10^-5
32.813,7.8125,0.00082255
34.375,7.8125,8.8079*10^-5
35.938,7.8125,-0.00020114
37.5,7.8125,-0.00082199
39.063,7.8125,8.6435*10^-5
40.625,7.8125,-0.0015257
42.188,7.8125,-0.001699
43.75,7.8125,-0.00025629
45.313,7.8125,0.0025408
46.875,7.8125,-1.3824*10^-5
48.438,7.8125,-0.0017182
50,7.8125,0.0015856
51.563,7.8125,0.0011246
53.125,7.8125,0.00018591
54.688,7.8125,0
56.25,7.8125,0
57.813,7.8125,0.0012662
59.375,7.8125,0.00080409
60.938,7.8125,-0.001126
62.5,7.8125,0.00064248
64.063,7.8125,0.00088407
65.625,7.8125,0.0026093
67.188,7.8125,0.0016943
68.75,7.8125,0.0013095
70.313,7.8125,-0.00094736
71.875,7.8125,0.0010244
73.438,7.8125,0.0004378
75,7.8125,-0.00038365
76.563,7.8125,-0.0009568
78.125,7.8125,-0.0010204
79.688,7.8125,-0.00059366
81.25,7.8125,8.2355*10^-5
82.813,7.8125,-6.4316*10^-5
84.375,7.8125,0.00046534
85.938,7.8125,-0.0013418
87.5,7.8125,-0.00052107
89.063,7.8125,0.00029045
90.625,7.8125,-0.00034111
92.188,7.8125,0.0016392
93.75,7.8125,-0.00023393
95.313,7.8125,-0.00085997
96.875,7.8125,-0.00036514
98.438,7.8125,0.0013276
100,7.8125,0.00088313
1.5625,9.375,-0.00018401
3.125,9.375,4.6235*10^-5
4.6875,9.375,-0.00022623
6.25,9.375,-0.00021636
7.8125,9.375,0.00098737
9.375,9.375,0.00098719
10.938,9.375,-0.0014791
12.5,9.375,0.00075044
14.063,9.375,-0.001484
15.625,9.375,0.0017229
17.188,9.375,0.00046603
18.75,9.375,-1.6424*10^-5
20.313,9.375,0.00060564
21.875,9.375,-0.00019667
23.438,9.375,4.0736*10^-5
25,9.375,0.00067845
26.563,9.375,0.00046444
28.125,9.375,-0.0011463
29.688,9.375,0.00062555
31.25,9.375,-1.711*10^-5
32.813,9.375,0.00082255
34.375,9.375,8.8079*10^-5
35.938,9.375,-0.00020114
37.5,9.375,-0.00082199
39.063,9.375,8.6435*10^-5
40.625,9.375,-0.0015257
42.188,9.375,-0.001699
43.75,9.375,-0.00025629
45.313,9.375,0.0025408
46.875,9.375,-1.3824*10^-5
48.438,9.375,-0.0017182
50,9.375,0.0015856
51.563,9.375,0.0011246
53.125,9.375,0.00018591
54.688,9.375,0
56.25,9.375,0
57.813,9.375,0.0012662
59.375,9.375,0.00080409
60.938,9.375,-0.001126
62.5,9.375,0.00064248
64.063,9.375,0.00088407
65.625,9.375,0.0026093
67.188,9.375,0.0016943
68.75,9.375,0.0013095
70.313,9.375,-0.00094736
71.875,9.375,0.0010244
73.438,9.375,0.0004378
75,9.375,-0.00038365
76.563,9.375,-0.0009568
78.125,9.375,-0.0010204
79.688,9.375,-0.00059366
81.25,9.375,8.2355*10^-5
82.813,9.375,-6.4316*10^-5
84.375,9.375,0.00046534
85.938,9.375,-0.0013418
87.5,9.375,-0.00052107
89.063,9.375,0.00029045
90.625,9.375,-0.00034111
92.188,9.375,0.0016392
93.75,9.375,-0.00023393
95.313,9.375,-0.00085997
96.875,9.375,-0.00036514
98.438,9.375,0.0013276
100,9.375,0.00088313
1.5625,10.938,-0.00018401
3.125,10.938,4.6235*10^-5
4.6875,10.938,-0.00022623
6.25,10.938,-0.00021636
7.8125,10.938,0.00098737
9.375,10.938,0.00098719
10.938,10.938,-0.0014791
12.5,10.938,0.00075044
14.063,10.938,-0.001484
15.625,10.938,0.0017229
17.188,10.938,0.00046603
18.75,10.938,-1.6424*10^-5
20.313,10.938,0.00060564
21.875,10.938,-0.00019667
23.438,10.938,4.0736*10^-5
25,10.938,0.00067845
26.563,10.938,0.00046444
28.125,10.938,-0.0011463
29.688,10.938,0.00062555
31.25,10.938,-1.711*10^-5
32.813,10.938,0.00082255
34.375,10.938,8.8079*10^-5
35.938,10.938,-0.00020114
37.5,10.938,-0.00082199
39.063,10.938,8.6435*10^-5
40.625,10.938,-0.0015257
42.188,10.938,-0.001699
43.75,10.938,-0.00025629
45.313,10.938,0.0025408
46.875,10.938,-1.3824*10^-5
48.438,10.938,-0.0017182
50,10.938,0.0015856
51.563,10.938,0.0011246
53.125,10.938,0.00018591
54.688,10.938,0
56.25,10.938,0
57.813,10.938,0.0012662
59.375,10.938,0.00080409
60.938,10.938,-0.001126
62.5,10.938,0.00064248
64.063,10.938,0.00088407
65.625,10.938,0.0026093
67.188,10.938,0.0016943
68.75,10.938,0.0013095
70.313,10.938,-0.00094736
71.875,10.938,0.0010244
73.438,10.938,0.0004378
75,10.938,-0.00038365
76.563,10.938,-0.0009568
78.125,10.938,-0.0010204
79.688,10.938,-0.00059366
81.25,10.938,8.2355*10^-5
82.813,10.938,-6.4316*10^-5
84.375,10.938,0.00046534
85.938,10.938,-0.0013418
87.5,10.938,-0.00052107
89.063,10.938,0.00029045
90.625,10.938,-0.00034111
92.188,10.938,0.0016392
93.75,10.938,-0.00023393
95.313,10.938,-0.00085997
96.875,10.938,-0.00036514
98.438,10.938,0.0013276
100,10.938,0.00088313
1.5625,12.5,-0.00018401
3.125,12.5,4.6235*10^-5
4.6875,12.5,-0.00022623
6.25,12.5,-0.00021636
7.8125,12.5,0.00098737
9.375,12.5,0.00098719
10.938,12.5,-0.0014791
12.5,12.5,0.00075044
14.063,12.5,-0.001484
15.625,12.5,0.0017229
17.188,12.5,0.00046603
18.75,12.5,-1.6424*10^-5
20.313,12.5,0.00060564
21.875,12.5,-0.00019667
23.438,12.5,4.0736*10^-5
25,12.5,0.00067845
26.563,12.5,0.00046444
28.125,12.5,-0.0011463
29.688,12.5,0.00062555
31.25,12.5,-1.711*10^-5
32.813,12.5,0.00082255
34.375,12.5,8.8079*10^-5
35.938,12.5,-0.00020114
37.5,12.5,-0.00082199
39.063,12.5,8.6435*10^-5
40.625,12.5,-0.0015257
42.188,12.5,-0.001699
43.75,12.5,-0.00025629
45.313,12.5,0.0025408
46.875,12.5,-1.3824*10^-5
48.438,12.5,-0.0017182
50,12.5,0.0015856
51.563,12.5,0.0011246
53.125,12.5,0.00018591
54.688,12.5,0
56.25,12.5,0
57.813,12.5,0.0012662
59.375,12.5,0.00080409
60.938,12.5,-0.001126
62.5,12.5,0.00064248
64.063,12.5,0.00088407
65.625,12.5,0.0026093
67.188,12.5,0.0016943
68.75,12.5,0.0013095
70.313,12.5,-0.00094736
71.875,12.5,0.0010244
73.438,12.5,0.0004378
75,12.5,-0.00038365
76.563,12.5,-0.0009568
78.125,12.5,-0.0010204
79.688,12.5,-0.00059366
81.25,12.5,8.2355*10^-5
82.813,12.5,-6.4316*10^-5
84.375,12.5,0.00046534
85.938,12.5,-0.0013418
87.5,12.5,-0.00052107
89.063,12.5,0.00029045
90.625,12.5,-0.00034111
92.188,12.5,0.0016392
93.75,12.5,-0.00023393
95.313,12.5,-0.00085997
96.875,12.5,-0.00036514
98.438,12.5,0.0013276
100,12.5,0.00088313
1.5625,14.063,-0.00018401
3.125,14.063,4.6235*10^-5
4.6875,14.063,-0.00022623
6.25,14.063,-0.00021636
7.8125,14.063,0.00098737
9.375,14.063,0.00098719
10.938,14.063,-0.0014791
12.5,14.063,0.00075044
14.063,14.063,-0.001484
15.625,14.063,0.0017229
17.188,14.063,0.00046603
18.75,14.063,-1.6424*10^-5
20.313,14.063,0.00060564
21.875,14.063,-0.00019667
23.438,14.063,4.0736*10^-5
25,14.063,0.00067845
26.563,14.063,0.00046444
28.125,14.063,-0.0011463
29.688,14.063,0.00062555
31.25,14.063,-1.711*10^-5
32.813,14.063,0.00082255
34.375,14.063,8.8079*10^-5
35.938,14.063,-0.00020114
37.5,14.063,-0.00082199
39.063,14.063,8.6435*10^-5
40.625,14.063,-0.0015257
42.188,14.063,-0.001699
43.75,14.063,-0.00025629
45.313,14.063,0.0025408
46.875,14.063,-1.3824*10^-5
48.438,14.063,-0.0017182
50,14.063,0.0015856
51.563,14.063,0.0011246
53.125,14.063,0.00018591
54.688,14.063,0
56.25,14.063,0
57.813,14.063,0.0012662
59.375,14.063,0.00080409
60.938,14.063,-0.001126
62.5,14.063,0.00064248
64.063,14.063,0.00088407
65.625,14.063,0.0026093
67.188,14.063,0.0016943
68.75,14.063,0.0013095
70.313,14.063,-0.00094736
71.875,14.063,0.0010244
73.438,14.063,0.0004378
75,14.063,-0.00038365
76.563,14.063,-0.0009568
78.125,14.063,-0.0010204
79.688,14.063,-0.00059366
81.25,14.063,8.2355*10^-5
82.813,14.063,-6.4316*10^-5
84.375,14.063,0.00046534
85.938,14.063,-0.0013418
87.5,14.063,-0.00052107
89.063,14.063,0.00029045
90.625,14.063,-0.00034111
92.188,14.063,0.0016392
93.75,14.063,-0.00023393
95.313,14.063,-0.00085997
96.875,14.063,-0.00036514
98.438,14.063,0.0013276
100,14.063,0.00088313
1.5625,15.625,-0.00018401
3.125,15.625,4.6235*10^-5
4.6875,15.625,-0.00022623
6.25,15.625,-0.00021636
7.8125,15.625,0.00098737
9.375,15.625,0.00098719
10.938,15.625,-0.0014791
12.5,15.625,0.00075044
14.063,15.625,-0.001484
15.625,15.625,0.0017229
17.188,15.625,0.00046603
18.75,15.625,-1.6424*10^-5
20.313,15.625,0.00060564
21.875,15.625,-0.00019667
23.438,15.625,4.0736*10^-5
25,15.625,0.00067845
26.563,15.625,0.00046444
28.125,15.625,-0.0011463
29.688,15.625,0.00062555
31.25,15.625,-1.711*10^-5
32.813,15.625,0.00082255
34.375,15.625,8.8079*10^-5
35.938,15.625,-0.00020114
37.5,15.625,-0.00082199
39.063,15.625,8.6435*10^-5
40.625,15.625,-0.0015257
42.188,15.625,-0.001699
43.75,15.625,-0.00025629
45.313,15.625,0.0025408
46.875,15.625,-1.3824*10^-5
48.438,15.625,-0.0017182
50,15.625,0.0015856
51.563,15.625,0.0011246
53.125,15.625,0.00018591
54.688,15.625,0
56.25,15.625,0
57.813,15.625,0.0012662
59.375,15.625,0.00080409
60.938,15.625,-0.001126
62.5,15.625,0.00064248
64.063,15.625,0.00088407
65.625,15.625,0.0026093
67.188,15.625,0.0016943
68.75,15.625,0.0013095
70.313,15.625,-0.00094736
71.875,15.625,0.0010244
73.438,15.625,0.0004378
75,15.625,-0.00038365
76.563,15.625,-0.0009568
78.125,15.625,-0.0010204
79.688,15.625,-0.00059366
81.25,15.625,8.2355*10^-5
82.813,15.625,-6.4316*10^-5
84.375,15.625,0.00046534
85.938,15.625,-0.0013418
87.5,15.625,-0.00052107
89.063,15.625,0.00029045
90.625,15.625,-0.00034111
92.188,15.625,0.0016392
93.75,15.625,-0.00023393
95.313,15.625,-0.00085997
96.875,15.625,-0.00036514
98.438,15.625,0.0013276
100,15.625,0.00088313
1.5625,17.188,-0.00018401
3.125,17.188,4.6235*10^-5
4.6875,17.188,-0.00022623
6.25,17.188,-0.00021636
7.8125,17.188,0.00098737
9.375,17.188,0.00098719
10.938,17.188,-0.0014791
12.5,17.188,0.00075044
14.063,17.188,-0.001484
15.625,17.188,0.0017229
17.188,17.188,0.00046603
18.75,17.188,-1.6424*10^-5
20.313,17.188,0.00060564
21.875,17.188,-0.00019667
23.438,17.188,4.0736*10^-5
25,17.188,0.00067845
26.563,17.188,0.00046444
28.125,17.188,-0.0011463
29.688,17.188,0.00062555
31.25,17.188,-1.711*10^-5
32.813,17.188,0.00082255
34.375,17.188,8.8079*10^-5
35.938,17.188,-0.00020114
37.5,17.188,-0.00082199
39.063,17.188,8.6435*10^-5
40.625,17.188,-0.0015257
42.188,17.188,-0.001699
43.75,17.188,-0.00025629
45.313,17.188,0.0025408
46.875,17.188,-1.3824*10^-5
48.438,17.188,-0.0017182
50,17.188,0.0015856
51.563,17.188,0.0011246
53.125,17.188,0.00018591
54.688,17.188,0
56.25,17.188,0
57.813,17.188,0.0012662
59.375,17.188,0.00080409
60.938,17.188,-0.001126
62.5,17.188,0.00064248
64.063,17.188,0.00088407
65.625,17.188,0.0026093
67.188,17.188,0.0016943
68.75,17.188,0.0013095
70.313,17.188,-0.00094736
71.875,17.188,0.0010244
73.438,17.188,0.0004378
75,17.188,-0.00038365
76.563,17.188,-0.0009568
78.125,17.188,-0.0010204
79.688,17.188,-0.00059366
81.25,17.188,8.2355*10^-5
82.813,17.188,-6.4316*10^-5
84.375,17.188,0.00046534
85.938,17.188,-0.0013418
87.5,17.188,-0.00052107
89.063,17.188,0.00029045
90.625,17.188,-0.00034111
92.188,17.188,0.0016392
93.75,17.188,-0.00023393
95.313,17.188,-0.00085997
96.875,17.188,-0.00036514
98.438,17.188,0.0013276
100,17.188,0.00088313
1.5625,18.75,-0.00018401
3.125,18.75,4.6235*10^-5
4.6875,18.75,-0.00022623
6.25,18.75,-0.00021636
7.8125,18.75,0.00098737
9.375,18.75,0.00098719
10.938,18.75,-0.0014791
12.5,18.75,0.00075044
14.063,18.75,-0.001484
15.625,18.75,0.0017229
17.188,18.75,0.00046603
18.75,18.75,-1.6424*10^-5
20.313,18.75,0.00060564
21.875,18.75,-0.00019667
23.438,18.75,4.0736*10^-5
25,18.75,0.00067845
26.563,18.75,0.00046444
28.125,18.75,-0.0011463
29.688,18.75,0.00062555
31.25,18.75,-1.711*10^-5
32.813,18.75,0.00082255
34.375,18.75,8.8079*10^-5
35.938,18.75,-0.00020114
37.5,18.75,-0.00082199
39.063,18.75,8.6435*10^-5
40.625,18.75,-0.0015257
42.188,18.75,-0.001699
43.75,18.75,-0.00025629
45.313,18.75,0.0025408
46.875,18.75,-1.3824*10^-5
48.438,18.75,-0.0017182
50,18.75,0.0015856
51.563,18.75,0.0011246
53.125,18.75,0.00018591
54.688,18.75,0
56.25,18.75,0
57.813,18.75,0.0012662
59.375,18.75,0.00080409
60.938,18.75,-0.001126
62.5,18.75,0.00064248
64.063,18.75,0.00088407
65.625,18.75,0.0026093
67.188,18.75,0.0016943
68.75,18.75,0.0013095
70.313,18.75,-0.00094736
71.875,18.75,0.0010244
73.438,18.75,0.0004378
75,18.75,-0.00038365
76.563,18.75,-0.0009568
78.125,18.75,-0.0010204
79.688,18.75,-0.00059366
81.25,18.75,8.2355*10^-5
82.813,18.75,-6.4316*10^-5
84.375,18.75,0.00046534
85.938,18.75,-0.0013418
87.5,18.75,-0.00052107
89.063,18.75,0.00029045
90.625,18.75,-0.00034111
92.188,18.75,0.0016392
93.75,18.75,-0.00023393
95.313,18.75,-0.00085997
96.875,18.75,-0.00036514
98.438,18.75,0.0013276
100,18.75,0.00088313
1.5625,20.313,-0.00018401
3.125,20.313,4.6235*10^-5
4.6875,20.313,-0.00022623
6.25,20.313,-0.00021636
7.8125,20.313,0.00098737
9.375,20.313,0.00098719
10.938,20.313,-0.0014791
12.5,20.313,0.00075044
14.063,20.313,-0.001484
15.625,20.313,0.0017229
17.188,20.313,0.00046603
18.75,20.313,-1.6424*10^-5
20.313,20.313,0.00060564
21.875,20.313,-0.00019667
23.438,20.313,4.0736*10^-5
25,20.313,0.00067845
26.563,20.313,0.00046444
28.125,20.313,-0.0011463
29.688,20.313,0.00062555
31.25,20.313,-1.711*10^-5
32.813,20.313,0.00082255
34.375,20.313,8.8079*10^-5
35.938,20.313,-0.00020114
37.5,20.313,-0.00082199
39.063,20.313,8.6435*10^-5
40.625,20.313,-0.0015257
42.188,20.313,-0.001699
43.75,20.313,-0.00025629
45.313,20.313,0.0025408
46.875,20.313,-1.3824*10^-5
48.438,20.313,-0.0017182
50,20.313,0.0015856
51.563,20.313,0.0011246
53.125,20.313,0.00018591
54.688,20.313,0
56.25,20.313,0
57.813,20.313,0.0012662
59.375,20.313,0.00080409
60.938,20.313,-0.001126
62.5,20.313,0.00064248
64.063,20.313,0.00088407
65.625,20.313,0.0026093
67.188,20.313,0.0016943
68.75,20.313,0.0013095
70.313,20.313,-0.00094736
71.875,20.313,0.0010244
73.438,20.313,0.0004378
75,20.313,-0.00038365
76.563,20.313,-0.0009568
78.125,20.313,-0.0010204
79.688,20.313,-0.00059366
81.25,20.313,8.2355*10^-5
82.813,20.313,-6.4316*10^-5
84.375,20.313,0.00046534
85.938,20.313,-0.0013418
87.5,20.313,-0.00052107
89.063,20.313,0.00029045
90.625,20.313,-0.00034111
92.188,20.313,0.0016392
93.75,20.313,-0.00023393
95.313,20.313,-0.00085997
96.875,20.313,-0.00036514
98.438,20.313,0.0013276
100,20.313,0.00088313
1.5625,21.875,-0.00018401
3.125,21.875,4.6235*10^-5
4.6875,21.875,-0.00022623
6.25,21.875,-0.00021636
7.8125,21.875,0.00098737
9.375,21.875,0.00098719
10.938,21.875,-0.0014791
12.5,21.875,0.00075044
14.063,21.875,-0.001484
15.625,21.875,0.0017229
17.188,21.875,0.00046603
18.75,21.875,-1.6424*10^-5
20.313,21.875,0.00060564
21.875,21.875,-0.00019667
23.438,21.875,4.0736*10^-5
25,21.875,0.00067845
26.563,21.875,0.00046444
28.125,21.875,-0.0011463
29.688,21.875,0.00062555
31.25,21.875,-1.711*10^-5
32.813,21.875,0.00082255
34.375,21.875,8.8079*10^-5
35.938,21.875,-0.00020114
37.5,21.875,-0.00082199
39.063,21.875,8.6435*10^-5
40.625,21.875,-0.0015257
42.188,21.875,-0.001699
43.75,21.875,-0.00025629
45.313,21.875,0.0025408
46.875,21.875,-1.3824*10^-5
48.438,21.875,-0.0017182
50,21.875,0.0015856
51.563,21.875,0.0011246
53.125,21.875,0.00018591
54.688,21.875,0
56.25,21.875,0
57.813,21.875,0.0012662
59.375,21.875,0.00080409
60.938,21.875,-0.001126
62.5,21.875,0.00064248
64.063,21.875,0.00088407
65.625,21.875,0.0026093
67.188,21.875,0.0016943
68.75,21.875,0.0013095
70.313,21.875,-0.00094736
71.875,21.875,0.0010244
73.438,21.875,0.0004378
75,21.875,-0.00038365
76.563,21.875,-0.0009568
78.125,21.875,-0.0010204
79.688,21.875,-0.00059366
81.25,21.875,8.2355*10^-5
82.813,21.875,-6.4316*10^-5
84.375,21.875,0.00046534
85.938,21.875,-0.0013418
87.5,21.875,-0.00052107
89.063,21.875,0.00029045
90.625,21.875,-0.00034111
92.188,21.875,0.0016392
93.75,21.875,-0.00023393
95.313,21.875,-0.00085997
96.875,21.875,-0.00036514
98.438,21.875,0.0013276
100,21.875,0.00088313
1.5625,23.438,-0.00018401
3.125,23.438,4.6235*10^-5
4.6875,23.438,-0.00022623
6.25,23.438,-0.00021636
7.8125,23.438,0.00098737
9.375,23.438,0.00098719
10.938,23.438,-0.0014791
12.5,23.438,0.00075044
14.063,23.438,-0.001484
15.625,23.438,0.0017229
17.188,23.438,0.00046603
18.75,23.438,-1.6424*10^-5
20.313,23.438,0.00060564
21.875,23.438,-0.00019667
23.438,23.438,4.0736*10^-5
25,23.438,0.00067845
26.563,23.438,0.00046444
28.125,23.438,-0.0011463
29.688,23.438,0.00062555
31.25,23.438,-1.711*10^-5
32.813,23.438,0.00082255
34.375,23.438,8.8079*10^-5
35.938,23.438,-0.00020114
37.5,23.438,-0.00082199
39.063,23.438,8.6435*10^-5
40.625,23.438,-0.0015257
42.188,23.438,-0.001699
43.75,23.438,-0.00025629
45.313,23.438,0.0025408
46.875,23.438,-1.3824*10^-5
48.438,23.438,-0.0017182
50,23.438,0.0015856
51.563,23.438,0.0011246
53.125,23.438,0.00018591
54.688,23.438,0
56.25,23.438,0
57.813,23.438,0.0012662
59.375,23.438,0.00080409
60.938,23.438,-0.001126
62.5,23.438,0.00064248
